5.6493	9.74321	16.5704	20.5756	1028.89	
9.85487	8.46058	10.1442	19.872	899.854	
13.2711	13.5512	18.81	24.5339	768.57	
5.85841	10.6352	18.6254	23.1937	1513.25	
9.09241	14.0475	15.1688	23.6393	682.456	
7.89642	8.18071	19.0973	16.9032	722.152	
11.1176	10.9432	19.7914	19.8192	990.653	


11.2234	6.33817	26.8086	24.6157	2057.66	
13.8321	8.44271	22.7606	14.2645	1081.65	
13.7213	7.76857	27.9037	24.3495	1391.04	
6.33153	6.72697	10.4685	14.261	1060.63	
11.8927	12.311	22.4659	17.5143	772.904	
14.6297	8.71028	11.6151	24.9796	1409.74	
13.4867	7.14136	19.9099	18.6595	1652.52	
8.94046	11.8351	13.8489	19.3429	1774.25	
5.16598	9.86818	15.1117	13.4535	554.418	
5.15452	6.91688	26.0099	22.3864	1895.21	
10.1551	8.66143	17.7874	17.4924	1975.8	
10.7836	7.41629	13.8894	24.9543	512.723	
11.2049	10.3456	18.2859	24.2763	574.15	
8.90839	7.30508	20.5107	21.5227	1819.09	
7.70052	10.9613	12.6311	15.7162	1834.72	
14.8349	8.95928	22.4021	21.0272	1343.11	
9.55545	7.358	18.1119	20.8534	1120.31	
10.0543	6.97641	12.9143	15.1271	858.067	
7.06916	8.57071	23.3371	21.4711	699.509	
12.4397	9.40666	21.1559	14.1499	1551.35	
14.7229	11.2914	29.2288	23.6152	2142.23	
9.00046	14.7331	27.2579	20.2873	615.229	
14.555	12.2439	24.0239	20.3644	1761.83	
11.5248	7.16837	16.5234	20.9689	1042.51	


9.92332	14.0147	15.4263	13.4783	859.316	
5.45522	9.8616	24.6496	21.1053	1633.27	
14.8761	14.8563	15.7038	13.1274	1265.95	
7.74589	7.10947	25.8577	15.3644	1172.19	
7.6609	6.94164	23.9917	21.7055	1283.23	
9.60759	14.449	19.4505	21.1005	569.539	
6.99304	8.88264	19.4114	16.3865	521.961	
9.50102	10.0474	10.0166	21.723	1048.14	
12.0085	10.2692	25.4051	22.3785	2361.8	
5.42839	12.2727	24.0158	24.6713	1820.22	
14.1734	8.21165	11.2251	13.6851	708.881	
14.9379	7.86792	18.6118	16.0081	748.949	
7.95858	14.2385	24.0594	13.3535	2350.71	
9.12148	7.96787	15.0573	23.4079	773.277	
8.82898	6.21436	10.4839	24.3721	2101.01	
11.0366	8.52548	11.666	17.4052	993.984	
11.6202	14.9912	11.2831	21.4596	1145.2	
5.1595	9.37744	18.4939	19.0374	542.913	
9.33165	8.2625	28.6644	18.5209	612.475	
7.08573	13.1145	27.0572	16.7211	1158.86	
6.74573	10.5227	21.1218	13.2628	1252.54	
14.728	10.1143	20.8533	14.795	1903.8	
10.8704	12.7792	13.3581	24.9195	1272.91	
13.2885	12.8423	20.5197	18.6244	761.296	


14.8129	7.34624	21.2301	15.7533	650.427	
6.51309	13.2654	22.0793	19.3595	2312.3	
8.57275	10.6784	16.2647	22.0804	1071.11	
6.93156	13.9831	26.5674	24.9536	1837.44	
5.70075	6.78838	13.8214	20.417	903.959	
5.67134	6.22938	20.3079	14.0728	1742.62	
8.79065	7.22193	19.5967	13.0373	818.498	
7.16146	11.2072	19.7505	17.5123	570.533	
9.75564	6.66354	22.0852	16.6452	1688.24	
8.44838	6.45208	24.0224	16.8635	1133.35	
8.97745	7.10776	23.8949	13.3098	1769.93	
12.5268	9.30724	27.634	17.7608	1396.7	
7.09889	6.65172	20.4995	14.1818	1276.79	
11.4178	7.66324	23.8694	19.8217	2215.09	
14.1701	11.7716	28.2153	16.4785	1774.81	
8.63111	9.64089	23.8688	16.2244	683.174	
13.1659	10.2441	23.4915	20.7089	1058.9	
7.05603	6.55786	16.988	14.4289	1493.22	
6.00749	9.004	11.3708	13.8431	2303.48	
5.76441	13.089	24.1472	19.0796	1354.72	
11.1668	7.70937	23.6622	22.5634	2039.5	
8.39161	8.82196	14.2475	21.2374	1131.89	
7.08497	12.3742	10.0594	13.6136	1117.68	
5.39995	10.7568	23.4575	22.064	2017.54	


13.0777	12.2697	10.9576	13.4357	2016.04	
12.2148	6.76706	27.5932	14.3553	2068.11	
10.8602	12.9056	13.6051	24.3132	733.959	
8.43922	9.69714	22.2071	15.0701	2416.98	
7.57416	6.34413	22	18.751	2115.14	
7.78105	9.2774	29.666	21.9268	919.404	
13.2887	9.13828	15.7256	23.8884	1667.43	
7.67593	13.4434	16.5747	15.7459	786.65	
5.53498	11.2618	13.3485	14.5242	1527.99	
14.2107	10.8393	19.8024	23.7345	1688.28	
8.0555	14.4773	19.4151	17.1188	1111.35	
8.00439	11.9554	28.6854	14.4834	2437.91	
14.5094	10.1498	23.4016	15.3873	540.968	
10.2498	7.65956	25.7326	18.8937	2394.55	
13.3875	8.25945	19.149	19.6686	1169.14	
6.05278	7.83357	11.0382	22.6686	1260.75	
6.34331	13.3305	13.7411	18.0435	1546.7	
5.87899	10.3911	15.8089	14.1824	943.966	
7.96079	7.15393	10.7069	21.7936	844.751	
5.56129	14.5453	14.3243	23.2784	2178.68	
9.48028	13.5151	18.8028	22.548	536.004	
8.56591	8.63335	25.6432	18.7116	1626.51	
10.1411	8.84293	23.7806	17.6204	2293.88	
5.17664	8.47034	20.7291	15.1418	1202.41	


9.6052	7.46014	28.5999	21.0787	2038.27	
13.6115	7.43293	19.8218	16.4269	967.622	
12.6736	12.5279	14.6466	19.3924	2486.6	
8.29039	8.89729	16.0635	13.0353	1103.15	
7.81057	11.0276	13.5912	19.8732	2089.29	
9.78933	12.7803	23.6934	17.6561	1504.7	
11.6642	14.9724	28.115	20.8266	1813.15	
14.6475	9.31728	29.8223	17.0418	2292.75	
7.55173	13.0982	19.0697	17.3748	1189.16	
8.66624	8.31538	12.9317	18.4974	563.889	
9.54853	8.82917	26.9021	18.9868	990.785	
12.4371	10.494	15.557	16.0573	2049.01	
10.411	10.5761	20.2807	18.6923	2031.83	
12.6962	12.0654	20.3009	17.8143	1465.02	
5.70933	6.35584	25.8129	20.5291	873.023	
5.72412	11.7821	24.7859	13.4821	579.469	
9.76021	11.5204	18.2185	17.9888	1334.29	
13.7405	8.66249	29.8913	23.8204	1466.15	
14.2158	7.63967	17.4187	24.8037	1397.72	
6.52796	8.65199	17.9481	20.2587	1155.93	
8.33333	7.01478	11.568	23.6944	1829.68	
12.8338	8.76531	11.6561	14.4581	1873.61	
12.9452	12.154	27.8129	21.2101	2028.59	
12.9409	9.34896	11.8007	15.1321	1362.22	


13.8364	14.5337	11.6746	14.9415	683.335	
6.81552	8.95644	25.2516	14.716	523.784	
6.31612	7.47865	11.6058	19.1161	1123.81	
5.99771	12.0097	20.0264	14.0801	669.994	
8.59618	10.2691	28.37	14.3785	507.874	
14.6715	7.45796	26.3455	22.2428	1720.75	
7.68256	8.09625	22.7463	18.1021	1941	
13.2513	7.41159	17.909	13.3501	1363.12	
13.3647	14.2687	28.2227	21.6872	2304.88	
10.2682	12.7455	18.8195	19.8203	897.497	
12.8507	13.6234	26.1545	13.2102	621.354	
6.51478	6.24696	15.4476	18.4578	2276.78	
6.41357	13.8102	26.3327	22.7886	1613.64	
9.47457	8.32641	15.2795	18.4712	1376.56	
13.3831	11.4532	13.0444	23.6199	1316.01	
7.58445	11.9084	29.5273	18.977	1017	
5.32591	10.731	20.5123	13.3626	786.352	
13.533	6.29341	28.4268	14.3493	1259.78	
11.8385	11.3713	12.965	24.2293	2343.18	
14.9161	6.60813	25.4136	15.8217	1057.13	
7.95486	11.0387	11.0854	23.0332	847.82	
12.839	12.4511	22.2399	16.1366	1044.03	
6.19694	6.15645	26.9603	13.6832	989.016	
14.0354	6.13536	28.1053	18.962	2022.21	


5.51773	13.5718	14.9666	21.6999	929.873	
10.2764	10.8188	10.1972	23.0239	2023.17	
5.3032	7.13172	27.4898	17.6587	1010.67	
6.32093	6.93615	15.5576	19.7241	1716.26	
8.24351	14.7427	25.9524	13.3415	800	
5.04388	6.27731	25.0772	18.7892	1607.09	
12.3027	14.1255	19.5765	16.8137	1324.57	
6.65939	7.00013	23.2303	21.1067	1589.41	
9.97696	7.3631	10.402	24.317	583.217	
5.16404	11.0104	15.6968	19.1499	1105.5	
7.46935	13.7158	25.6494	17.3257	1862.13	
10.7709	14.7032	18.8609	15.7333	1682.69	
9.52467	8.05946	21.6378	23.7322	1473.4	
6.2715	14.3981	24.2597	20.8028	708.548	
14.4468	7.34049	13.1297	22.3421	951.724	
6.12812	10.4171	19.9335	14.652	2100.2	
8.05046	13.3951	15.8075	13.1592	2426.19	
14.4849	14.8457	22.1731	17.4554	1751.7	
12.5269	9.68191	15.343	23.4584	1432.82	
14.3113	11.3661	29.8843	22.1743	1711.46	
13.3795	9.20024	17.6747	17.6831	1210.71	
8.77899	9.23717	16.6708	13.6402	1176.21	
